ano,id_proposicao,id_votacao,orientacao,tipo_lideranca,partido_bloco,casa
NA,NA,2241662-79,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-79,Sim,P,NOVO,camara
NA,NA,2241662-79,Sim,P,PSDB,camara
NA,NA,2241662-79,Sim,P,PSC,camara
NA,NA,2241662-79,Sim,P,PODE,camara
NA,NA,2241662-79,Não,P,PSOL,camara
NA,NA,2241662-79,Sim,P,PV,camara
NA,NA,2241662-79,Sim,P,PTB,camara
NA,NA,2241662-79,Sim,NA,Governo,camara
NA,NA,2241662-79,Sim,P,DEM,camara
NA,NA,2241662-79,Sim,P,PP,camara
NA,NA,2241662-79,Sim,P,AVANTE,camara
NA,NA,2241662-79,Não,P,PDT,camara
NA,NA,2241662-79,Sim,P,PSD,camara
NA,NA,2241662-79,Não,P,REDE,camara
NA,NA,2241662-79,Sim,P,PSL,camara
NA,NA,2241662-79,Sim,P,PL,camara
NA,NA,2241662-79,Sim,P,PROS,camara
NA,NA,2241662-79,Sim,P,CIDADANIA,camara
NA,NA,2241662-79,Não,B,Minoria,camara
NA,NA,2241662-79,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-79,Não,P,PT,camara
NA,NA,2241662-77,Sim,P,PSC,camara
NA,NA,2241662-77,Sim,P,PDT,camara
NA,NA,2241662-77,Sim,P,PROS,camara
NA,NA,2241662-77,Sim,P,PP,camara
NA,NA,2241662-77,Sim,P,PSDB,camara
NA,NA,2241662-77,Liberado,B,Minoria,camara
NA,NA,2241662-77,Sim,NA,Governo,camara
NA,NA,2241662-77,Não,P,PT,camara
NA,NA,2241662-77,Sim,P,AVANTE,camara
NA,NA,2241662-77,Sim,P,DEM,camara
NA,NA,2241662-77,Sim,P,PSL,camara
NA,NA,2241662-77,Sim,P,PTB,camara
NA,NA,2241662-77,Sim,P,MDB,camara
NA,NA,2241662-77,Sim,P,PCdoB,camara
NA,NA,2241662-77,Sim,P,PSD,camara
NA,NA,2241662-77,Sim,P,REDE,camara
NA,NA,2241662-77,Sim,P,NOVO,camara
NA,NA,2241662-77,Sim,P,PL,camara
NA,NA,2241662-77,Sim,P,PSB,camara
NA,NA,2241662-77,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-77,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-77,Sim,P,CIDADANIA,camara
NA,NA,2241662-77,Sim,P,PODE,camara
NA,NA,2241662-77,Obstrução,P,PSOL,camara
NA,NA,2241662-76,Sim,P,PSDB,camara
NA,NA,2241662-76,Não,P,PSB,camara
NA,NA,2241662-76,Não,P,PSOL,camara
NA,NA,2241662-76,Não,B,Minoria,camara
NA,NA,2241662-76,Sim,P,PSL,camara
NA,NA,2241662-76,Não,P,REDE,camara
NA,NA,2241662-76,Sim,P,PL,camara
NA,NA,2241662-76,Sim,P,PSD,camara
NA,NA,2241662-76,Sim,P,PODE,camara
NA,NA,2241662-76,Sim,P,DEM,camara
NA,NA,2241662-76,Sim,NA,Governo,camara
NA,NA,2241662-76,Sim,P,MDB,camara
NA,NA,2241662-76,Não,P,PDT,camara
NA,NA,2241662-76,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-76,Não,B,Oposição,camara
NA,NA,2241662-76,Não,P,PCdoB,camara
NA,NA,2241662-76,Sim,P,PTB,camara
NA,NA,2241662-76,Sim,P,PP,camara
NA,NA,2241662-76,Sim,P,AVANTE,camara
NA,NA,2241662-76,Sim,P,PV,camara
NA,NA,2241662-76,Não,P,PT,camara
NA,NA,2241662-76,Sim,P,NOVO,camara
NA,NA,2241662-76,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-76,Sim,P,CIDADANIA,camara
NA,NA,2241662-76,Não,P,PROS,camara
NA,NA,2241662-72,Não,P,DEM,camara
NA,NA,2241662-72,Não,P,PSL,camara
NA,NA,2241662-72,Sim,P,REDE,camara
NA,NA,2241662-72,Sim,P,PCdoB,camara
NA,NA,2241662-72,Sim,B,Minoria,camara
NA,NA,2241662-72,Não,P,CIDADANIA,camara
NA,NA,2241662-72,Não,P,NOVO,camara
NA,NA,2241662-72,Não,P,PROS,camara
NA,NA,2241662-72,Não,P,PSD,camara
NA,NA,2241662-72,Não,P,MDB,camara
NA,NA,2241662-72,Não,P,AVANTE,camara
NA,NA,2241662-72,Não,NA,Governo,camara
NA,NA,2241662-72,Sim,P,PDT,camara
NA,NA,2241662-72,Não,P,PSDB,camara
NA,NA,2241662-72,Não,P,PP,camara
NA,NA,2241662-72,Não,P,PTB,camara
NA,NA,2241662-72,Sim,P,PSOL,camara
NA,NA,2241662-72,Sim,P,PSB,camara
NA,NA,2241662-72,Sim,P,PT,camara
NA,NA,2241662-72,Não,P,PL,camara
NA,NA,2241662-72,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-66,Sim,P,PSOL,camara
NA,NA,2241662-66,Não,P,AVANTE,camara
NA,NA,2241662-66,Não,P,CIDADANIA,camara
NA,NA,2241662-66,Sim,P,REDE,camara
NA,NA,2241662-66,Não,P,NOVO,camara
NA,NA,2241662-66,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-66,Não,P,PODE,camara
NA,NA,2241662-66,Sim,P,PDT,camara
NA,NA,2241662-66,Não,NA,Governo,camara
NA,NA,2241662-66,Não,P,MDB,camara
NA,NA,2241662-66,Não,P,PSDB,camara
NA,NA,2241662-66,Não,P,PP,camara
NA,NA,2241662-66,Não,P,PTB,camara
NA,NA,2241662-66,Não,P,PSL,camara
NA,NA,2241662-66,Sim,P,PT,camara
NA,NA,2241662-66,Não,P,DEM,camara
NA,NA,2241662-66,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-66,Sim,P,PCdoB,camara
NA,NA,2241662-66,Não,P,PV,camara
NA,NA,2241662-66,Não,P,PSD,camara
NA,NA,2241662-66,Não,P,PL,camara
NA,NA,2241662-46,Sim,P,PT,camara
NA,NA,2241662-46,Não,P,PROS,camara
NA,NA,2241662-46,Não,P,PODE,camara
NA,NA,2241662-46,Sim,P,PSB,camara
NA,NA,2241662-46,Sim,P,PCdoB,camara
NA,NA,2241662-46,Sim,P,REDE,camara
NA,NA,2241662-46,Não,P,AVANTE,camara
NA,NA,2241662-46,Não,P,CIDADANIA,camara
NA,NA,2241662-46,Não,P,PV,camara
NA,NA,2241662-46,Não,P,DEM,camara
NA,NA,2241662-46,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-46,Não,P,PL,camara
NA,NA,2241662-46,Não,NA,Governo,camara
NA,NA,2241662-46,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-46,Não,P,NOVO,camara
NA,NA,2241662-46,Não,P,PSL,camara
NA,NA,2241662-46,Sim,P,PDT,camara
NA,NA,2241662-46,Sim,P,PSOL,camara
NA,NA,2241662-46,Não,P,PSDB,camara
NA,NA,2241662-46,Não,P,PTB,camara
NA,NA,2241662-46,Sim,B,Minoria,camara
NA,NA,2241662-46,Não,P,PP,camara
NA,NA,2241662-37,Não,P,PODE,camara
NA,NA,2241662-37,Não,P,PV,camara
NA,NA,2241662-37,Não,P,PP,camara
NA,NA,2241662-37,Sim,P,PSB,camara
NA,NA,2241662-37,Sim,P,PDT,camara
NA,NA,2241662-37,Não,P,AVANTE,camara
NA,NA,2241662-37,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-37,Não,P,PSL,camara
NA,NA,2241662-37,Não,P,PTB,camara
NA,NA,2241662-37,Não,P,PSD,camara
NA,NA,2241662-37,Não,P,PROS,camara
NA,NA,2241662-37,Não,P,PSDB,camara
NA,NA,2241662-37,Sim,P,REDE,camara
NA,NA,2241662-37,Não,NA,Governo,camara
NA,NA,2241662-37,Sim,P,PSOL,camara
NA,NA,2241662-37,Não,P,NOVO,camara
NA,NA,2241662-37,Sim,P,PCdoB,camara
NA,NA,2241662-37,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-37,Não,B,Maioria,camara
NA,NA,2241662-37,Não,P,MDB,camara
NA,NA,2241662-37,Não,P,PSC,camara
NA,NA,2241662-37,Não,P,CIDADANIA,camara
NA,NA,2241662-37,Não,P,DEM,camara
NA,NA,2241662-37,Sim,P,PT,camara
NA,NA,2242000-151,Sim,P,REDE,camara
NA,NA,2242000-151,Não,P,PL,camara
NA,NA,2242000-151,Sim,P,PSDB,camara
NA,NA,2242000-151,Não,NA,REPUBLICANOS,camara
NA,NA,2242000-151,Não,P,NOVO,camara
NA,NA,2242000-151,Liberado,P,PODE,camara
NA,NA,2242000-151,Sim,P,PSB,camara
NA,NA,2242000-151,Não,P,PTB,camara
NA,NA,2242000-151,Sim,P,CIDADANIA,camara
NA,NA,2242000-151,Não,P,PSL,camara
NA,NA,2242000-151,Não,P,PSD,camara
NA,NA,2242000-151,Não,P,AVANTE,camara
NA,NA,2242000-151,Sim,P,PSOL,camara
NA,NA,2242000-151,Não,P,DEM,camara
NA,NA,2242000-151,Não,NA,Governo,camara
NA,NA,2242000-151,Não,P,PROS,camara
NA,NA,2242000-151,Sim,B,Minoria,camara
NA,NA,2242000-151,Sim,P,PDT,camara
NA,NA,2242000-151,Não,NA,SOLIDARIEDADE,camara
NA,NA,2242000-151,Sim,P,PT,camara
NA,NA,2242000-151,Não,B,Maioria,camara
NA,NA,2242000-151,Não,P,PP,camara
NA,NA,2242000-151,Sim,P,PCdoB,camara
NA,NA,2242000-151,Não,P,PATRIOTA,camara
NA,NA,2242000-90,Sim,P,PL,camara
NA,NA,2242000-90,Não,P,PDT,camara
NA,NA,2242000-90,Sim,P,PROS,camara
NA,NA,2242000-90,Sim,NA,REPUBLICANOS,camara
NA,NA,2242000-90,Sim,NA,Governo,camara
NA,NA,2242000-90,Sim,P,PT,camara
NA,NA,2242000-90,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2242000-90,Não,P,PSDB,camara
NA,NA,2242000-90,Não,P,PSOL,camara
NA,NA,2242000-90,Sim,P,PSD,camara
NA,NA,2242000-90,Não,P,DEM,camara
NA,NA,2242000-90,Não,P,NOVO,camara
NA,NA,2242000-90,Não,P,CIDADANIA,camara
NA,NA,2242000-90,Sim,P,PCdoB,camara
NA,NA,2242000-90,Sim,P,PATRIOTA,camara
NA,NA,2242000-90,Sim,P,REDE,camara
NA,NA,2242000-90,Sim,P,PSL,camara
NA,NA,2242000-90,Sim,P,PTB,camara
NA,NA,2242000-90,Sim,P,PSB,camara
NA,NA,2242000-90,Sim,P,PP,camara
NA,NA,2242000-90,Sim,P,MDB,camara
NA,NA,2242000-90,Não,P,PODE,camara
NA,NA,2242000-90,Liberado,B,Minoria,camara
NA,NA,2242000-83,Sim,P,PSOL,camara
NA,NA,2242000-83,Não,NA,Governo,camara
NA,NA,2242000-83,Não,P,AVANTE,camara
NA,NA,2242000-83,Sim,P,PSL,camara
NA,NA,2242000-83,Não,P,NOVO,camara
NA,NA,2242000-83,Não,P,PL,camara
NA,NA,2242000-83,Não,P,PATRIOTA,camara
NA,NA,2242000-83,Não,P,MDB,camara
NA,NA,2242000-83,Sim,P,PCdoB,camara
NA,NA,2242000-83,Não,P,PROS,camara
NA,NA,2242000-83,Não,P,DEM,camara
NA,NA,2242000-83,Não,P,PP,camara
NA,NA,2242000-83,Não,P,PSD,camara
NA,NA,2242000-83,Sim,P,PT,camara
NA,NA,2242000-83,Sim,B,Minoria,camara
NA,NA,2242000-83,Liberado,NA,REPUBLICANOS,camara
NA,NA,2242000-83,Não,P,PV,camara
NA,NA,2242000-83,Não,P,PSDB,camara
NA,NA,2242000-83,Sim,P,REDE,camara
NA,NA,2242000-83,Sim,P,PDT,camara
NA,NA,2242000-83,Não,P,PTB,camara
NA,NA,2242000-83,Sim,P,PSB,camara
NA,NA,2242000-83,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2242000-83,Liberado,P,CIDADANIA,camara
NA,NA,2242887-152,Não,NA,Governo,camara
NA,NA,2242887-152,Não,P,PSC,camara
NA,NA,2242887-152,Não,P,PP,camara
NA,NA,2242887-152,Sim,P,PDT,camara
NA,NA,2242887-152,Não,P,PSDB,camara
NA,NA,2242887-152,Não,P,DEM,camara
NA,NA,2242887-152,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2242887-152,Sim,P,PT,camara
NA,NA,2242887-152,Não,P,PV,camara
NA,NA,2242887-152,Não,P,PTB,camara
NA,NA,2242887-152,Não,P,PSD,camara
NA,NA,2242887-152,Sim,P,REDE,camara
NA,NA,2242887-152,Não,B,Oposição,camara
NA,NA,2242887-152,Sim,P,PSB,camara
