indicador_votacao_secreta,descricao_votacao,descricao_resultado,codigo_sessao,sigla_casa_sessao,nome_casa_sessao,codigo_sessao_legislativa,sigla_tipo_sessao,numero_sessao,data_sessao,hora_inicio_sessao,codigo_tramitacao,numero_autuacao,data_tramitacao,numero_ordem_tramitacao,texto_tramitacao,indicador_recebimento,data_recebimento,origem_tramitacao_local_codigo_local,origem_tramitacao_local_tipo_local,origem_tramitacao_local_sigla_casa_local,origem_tramitacao_local_nome_casa_local,origem_tramitacao_local_sigla_local,origem_tramitacao_local_nome_local,destino_tramitacao_local_codigo_local,destino_tramitacao_local_tipo_local,destino_tramitacao_local_sigla_casa_local,destino_tramitacao_local_nome_casa_local,destino_tramitacao_local_sigla_local,destino_tramitacao_local_nome_local,situacao_codigo_situacao,situacao_sigla_situacao,situacao_descricao_situacao,descricao_voto,codigo_parlamentar,nome_parlamentar,nome_completo_parlamentar,sexo_parlamentar,forma_tratamento,url_foto_parlamentar,url_pagina_parlamentar,email_parlamentar,sigla_partido_parlamentar,uf_parlamentar,codigo_materia,sigla_casa_identificacao_materia,nome_casa_identificacao_materia,sigla_subtipo_materia,descricao_subtipo_materia,numero_materia,ano_materia,indicador_tramitando
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5100,Hélio José,Hélio José da Silva Lima,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5100.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5100,heliojose@senador.leg.br,MDB,DF,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5132,Dalirio Beber,Dalírio José Beber,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5132.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5132,dalirio.beber@senador.leg.br,PSDB,SC,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,878,José Aníbal,José Aníbal Peres de Pontes,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador878.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/878,joseanibal@senador.leg.br,PSDB,SP,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5116,Pedro Chaves,Pedro Chaves dos Santos Filho,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5116.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5116,pedrochaves@senador.leg.br,PSC,MS,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5052,Roberto Muniz,Roberto de Oliveira Muniz,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5052.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5052,roberto.muniz@senador.leg.br,PP,BA,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,3634,Flexa Ribeiro,Fernando de Souza Flexa Ribeiro,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3634.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/3634,flexa.ribeiro@senador.leg.br,PSDB,PA,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,4525,Fernando Collor,Fernando Affonso Collor de Mello,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4525.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/4525,fernando.collor@senador.leg.br,PTC,AL,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,1249,Kátia Abreu,Kátia Regina de Abreu,Feminino,Senadora ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/1249,katia.abreu@senadora.leg.br,MDB,TO,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,5197,Cássio Cunha Lima,Cássio Rodrigues da Cunha Lima,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5197.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5197,cassio.cunha.lima@senador.leg.br,PSDB,PB,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,5070,Wilder Morais,Wilder Pedro de Morais,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070,wilder.morais@senador.leg.br,PP,GO,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,2207,Raimundo Lira,Raimundo Lira,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2207.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/2207,raimundo.lira@senador.leg.br,MDB,PB,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,Sim,5529,Antonio Anastasia,Antonio Augusto Junho Anastasia,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5529,antonio.anastasia@senador.leg.br,PSDB,MG,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,AP ,5635,Ricardo Franco,Ricardo Barreto Franco,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5635.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/5635,ricardo.franco@senador.leg.br,DEM,SE,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
Não,"Votação nominal, em primeiro turno, do Substitutivo ao PLS 229/2009.",Não Informado,22566,SF,Senado Federal,853,DOR,89,2016-06-07,14:00:00,2344908,1,2016-06-07,2,"Aprovado o Substitutivo - Emenda nº 3-CAE, com novas emendas apresentadas no turno suplementar.
      À Câmara dos Deputados.
      *** DETALHAMENTO DA AÇÃO LEGISLATIVA ***
      Discussão encerrada.
      Aprovada a Emenda nº 3-CAE – Substitutivo, com o seguinte resultado: Sim 64, Abst. 2, Presidente 1, Total 67.
      Ficam prejudicados o projeto e as Emendas nºs 1 e 2-CCJ.
      Encaminhado à publicação o Parecer nº 534, de 2016-CDIR, apresentando a redação do vencido para o turno suplementar.
      Encaminhadas à publicação as Emendas nºs 4, 5, 6, 7, 8 e 9-PLEN, todas de autoria do Senador Aloysio Nunes Ferreira.
      Proferido pelo Senado Ricardo Ferraço o Parecer nº 535, de 2016-PLEN, favorável às Emendas nº 4 a 9-PLEN.
      Discussão encerrada, em turno suplementar.
      Aprovados, em globo, em turno suplementar, o Substitutivo (Emenda nº 3-PLEN) e as Emendas nº 4 a 9-PLEN, com o seguinte resultado: Sim 52, Abst. 2, Presidente 1, Total 55.
      Aprovada a redação final da matéria. (Parecer nº 536, de 2016-CDIR – Publicada em Suplemento ao DSF nº 80, de 08/06/2016)
      À Câmara dos Deputados.",S,2016-06-16,1998,C,SF,Senado Federal,PLEN,Plenário do Senado Federal,440,A,SF,Senado Federal,SEXPE,Secretaria de Expediente,113,APRVSUB,APROVADO O SUBSTITUTIVO,P-NRV,35,Jader Barbalho,Jader Fontenelle Barbalho,Masculino,Senador ,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg,http://www25.senado.leg.br/web/senadores/senador/-/perfil/35,jader.barbalho@senador.leg.br,MDB,PA,91341,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,00229,2009,Não
